<<<<<<< HEAD
16981451,17439302
5257196,5503843
9637524,9781040
12208370,12360435
7508804,7699018
6095827,6224512
9765051,9868286
4465040,4600682
7798461,7943129
9945887,10030339
4460179,4581333
4517705,4631859
5966704,6131122
7866290,8025317
7358066,7552143
8816149,8946136
12829878,12923409
6148811,6331036
4378954,4496818
16623147,16814539
25845516,26183195
6403275,6516597
15667597,15771368
22617676,22710600
24170361,24259578
5119878,5242754
4385663,4505228
4401288,4526728
8997364,9145839
16134704,16226791
22480667,22572223
18857112,18936304
10553807,10638443
27689476,27771084
12868622,13001998
13646936,13729564
14058958,14136781
4348350,4451597
6114061,6274348
13852771,13939953
23078089,23208357
19493561,19568024
30919286,31013707
20993501,21105823
4141014,4253143
11582125,11659901
12836363,12917625
17537646,17629490
11233282,11429792
8122235,8256124
4109500,4236143
11944775,12023492
14882956,14968996
17393488,17485025
4204644,4299856
5420957,5582915
8812419,8896515
13527363,13612172
4465135,4628580
20705761,20890661
24951729,25212086
32064232,32208027
21057479,21222438
31516422,34447653
44172192,44322871
4560930,4791722
9058619,9143530
13713240,13800757
4413947,4528684
8893438,9018047
7089395,7238860
6203614,6325917
10359387,10457563
13332636,13451852
23929623,24015024
35717523,35864303
5091017,5254122
67236008,67675935
83927561,84383227
9416596,9550930
7058533,7252377
4450795,4578303
4297685,4438754
8166968,8306046
8050264,8128513
13409007,13483575
18987302,19061364
25071402,25145031
30663058,30738144
7120325,7297359
4344027,4468341
4279299,4366488
4557306,4737733
6523020,6670907
8227103,8304805
13921781,14042765
8064038,8190417
4474826,4599100
4526763,4643961
7288470,7466467
4354751,4467354
4080552,4179963
13272503,13354058
8310334,8434080
25360262,25453151
22862907,22959412
34106216,34194153
14768471,14849970
48318560,48692307
6975661,7123232
4234548,4315568
4510999,4615989
4258983,4350711
4120305,4206072
4173462,4259300
8568644,8646380
8042290,8158098
3920951,3991544
4114501,4199454
9321627,9410941
7522116,7679981
7082524,7301890
7262462,7445355
4280861,4367134
4809927,4917315
18512405,18671365
4004931,4080479
4052571,4133282
60209136,60893873
4510355,4594105
4929895,5006022
4452836,4549865
4518914,4640278
4095852,4170716
4401301,4526683
7222238,7386304
4186259,4263103
9827053,9943731
4774319,4844693
4505463,4616832
4345250,4440706
4431049,4556646
4897470,4975966
12226235,12323165
16974976,17059619
16647322,16716069
4140153,4211468
4529948,4648655
8272406,8428407
8700881,8773987
4306500,4449818
12190205,12275691
14816008,14890786
4270620,4372273
32940089,33072346
70537646,70907668
4323538,4408612
58089627,58548029
19436967,19621848
15247088,15317230
17938213,18055256
21989998,22128985
3957337,4032160
10758803,14490239
4296024,4400718
8153695,8265106
16501898,16586739
19258076,19398626
19540885,19634922
4200539,4293165
9855768,9937915
13397316,13541375
3971386,4040902
3896734,3973133
4019167,4101347
4187729,4274648
4063914,4144142
4007002,4083256
4101384,4175219
4211239,4281745
4036138,4108081
5164679,5321421
4268661,4340961
4138030,4219412
4024898,4113181
3992280,4066211
6832275,6959265
4268039,4350638
8717310,8792818
11660565,11782693
9927786,10042916
4116835,4207782
4130373,4200890
8748462,8840700
10700399,10867505
10878986,11110444
4362912,4495959
4104075,4193763
14444166,14595875
4154083,4228245
12282992,12421630
20477516,20553271
33295212,33367625
20663481,20738580
16583137,16728715
4157351,4243850
9388681,9505388
4120397,4214275
4523189,4653213
4177563,4253452
4029305,4117673
4064034,4133881
12073219,12198609
12510523,12579254
13245287,13338791
8613723,8727277
4601006,4671401
4464945,4598735
4221797,4299153
4332411,4443091
4070216,4150056
4421968,4545612
8439098,8549141
13709767,13780106
11926462,11997691
25005575,25190146
4466361,4635918
4560646,4742808
4775126,4913126
6157738,6344187
10861501,10980068
12092869,12207756
14098323,14173377
21661933,21832289
43373576,43867051
4412309,4527641
15764030,15917324
20939604,21052978
29986937,30101069
23362131,23475591
27694689,27802508
26951467,27085459
25812742,25977107
21429481,21532081
7730124,7961178
11247924,12603244
7908223,9220577
14766727,15471453
23062487,23229231
6626120,6752254
8646215,8730700
4468748,4583517
8237106,8345477
8700085,8765211
7929497,8046840
12794524,12868542
17433970,17664541
8297126,8373465
18104169,18255236
24417388,24494869
4988312,5069650
7588008,7674927
11772474,11884971
15019452,15085870
9890225,10014502
10928743,11063191
10560383,10674457
21818451,21894239
26698260,26778284
22997322,23069806
28920162,29044595
39067633,39136825
37720892,37832965
43785759,43895094
4401914,4494365
4056731,4118847
8232558,8309475
12505772,12628672
15521567,15587999
4187176,4282757
4101626,4168683
14009943,14114237
12117526,12187934
23007416,23079298
26355148,26435696
29009290,29135634
20494596,20562927
36501421,36580654
4253495,4351162
4133702,4217564
5173969,5264226
7171489,7349304
4078192,4163598
3991078,4066198
10902343,11030326
11280578,11353383
23068428,23145816
23219143,23302559
24737713,24804917
24803486,24944942
27975548,28089291
4495305,4613162
6753324,6895393
8150727,8341049
4268352,4382253
4111454,4209934
11725949,11810813
12850785,12929492
16978572,17050864
4213903,4354045
12608436,12764873
6429438,6524140
8342552,8413924
12793175,12904017
6745329,6864814
4132294,4205536
14844263,15033045
11127085,11202064
9240756,9355461
5002385,5148042
8819140,8925281
4857698,4951513
8259016,8350132
20175834,20295843
26507897,26594521
30810759,30903319
37553064,37682478
26245413,26354289
4377998,4477121
4552334,4679882
4141504,4224446
4075343,4176824
11816793,11946296
10636867,10708865
19403973,19475615
15920264,15986283
21759211,21827051
21892763,21953001
5837160,5944432
9315491,9479078
12553369,12681073
10220493,10398320
7028894,7102023
4167940,4269922
4676876,4812445
4919795,5038454
4347508,4424454
8722265,8801709
11049515,11224031
13358405,13472370
5954168,6027001
10452196,10547673
15386362,15452527
17182940,17249165
6613676,6734939
7769733,7839907
8141776,8220289
3947673,4030253
6506545,6633837
8131554,8204895
19539242,19767932
4038793,4167876
8035684,8119643
46536461,47130353
6656280,6764787
4146741,4214034
4109535,4195095
8386736,8448964
5842212,6036501
4289281,4411494
5855576,5991759
22401572,22562996
8184747,8306211
32232285,32425214
9565096,9651319
37812128,38151240
7820174,7927543
6116351,6265848
4172598,4293005
4257602,4395578
4400085,4469265
38740870,47774567
12695707,12793875
12206700,12310226
14749378,14859192
5492175,5561958
15929498,15998677
18207593,18327063
13941579,14083798
4305550,4460912
4060418,4171275
8069357,8180259
10400666,10560778
10275085,10467029
4196764,4311643
8635341,8766552
7331899,7418388
8351341,8416523
10934289,11123697
17560470,17741531
4161130,4295466
4176122,4276226
7613206,7757778
24638528,24747809
21261303,21356948
21821648,21920853
21944577,22037904
28290695,28469830
4135035,4235076
4084334,4178045
4052108,4158445
4091039,4192677
4028861,4123553
8855983,9003837
9449516,9585370
12380661,12533864
15245441,15421047
18643439,20910762
4478066,4660384
4570044,4716949
4632739,4739919
4129767,4203808
4670479,4781736
18623300,18756618
13805205,13871338
4432266,4561586
7370762,7448499
13796161,13970350
4353564,4533523
4524128,4715454
4486005,4613218
9349297,9457668
4314894,4407952
4106917,4258809
4262551,4330384
5798097,5914585
17564714,17632672
20525025,20637426
15442814,15550762
25486988,25591962
30775735,30910731
65321113,65919314
4197849,4285855
4187568,4273049
11374868,11524655
4203993,4319114
12751356,12867053
12529399,12648104
12411132,12500493
12503693,12655471
9826395,9961492
8194813,8285044
8700772,8835217
4263093,4348179
7952245,8106230
4251391,4366602
11451801,11552690
9672882,9767508
19213576,19381197
8194991,8300974
12571650,12703113
16297416,16373896
17419661,17488148
4282741,4427624
5106647,5288970
32235294,32372999
14675719,14859688
63304506,63648774
4099989,4254541
